age,income,claim_amount,num_claims,has_prior_fraud,is_fraud
42,39199,21990,5,1,0
20,29066,26499,5,1,0
25,72136,7421,5,0,1
61,112290,25591,1,1,0
50,56575,27979,5,0,0
59,109796,21835,2,0,0
69,66733,38693,3,1,0
52,36991,13202,2,0,0
23,42553,36414,2,0,0
56,109710,26666,1,0,0
69,107493,20290,1,1,0
40,20634,19130,2,0,0
42,115417,38077,0,1,0
67,32771,20396,6,1,1
60,38298,18952,4,0,0
36,99876,28122,0,1,0
22,118892,30381,1,0,0
68,55999,46435,0,1,0
28,91887,41078,0,1,0
29,79648,24267,3,0,0
27,82668,48735,4,0,0
25,89374,43007,3,1,0
41,87509,8088,0,1,0
45,95783,32818,1,0,0
58,64440,13822,1,0,0
53,51655,37589,2,1,0
54,63039,2436,4,1,0
38,75255,46665,0,0,1
25,92219,28281,1,0,0
26,74989,23481,1,1,0
64,31244,31469,1,0,0
32,114594,19867,0,1,0
65,78595,41487,4,0,0
63,59551,23766,3,1,0
57,83230,30737,2,0,0
35,48371,22213,2,1,0
59,89358,29355,3,1,0
37,48878,23537,2,0,0
23,56157,3794,2,1,0
29,25914,45296,5,0,0
19,103700,33324,2,0,0
24,47180,31858,2,0,0
33,23688,43850,3,0,0
20,100219,14018,1,0,0
62,98616,18481,1,1,0
20,116489,16584,3,0,0
44,29916,10850,0,0,0
67,76363,26701,1,0,0
60,115213,42223,4,1,0
57,47360,44952,3,0,0
55,57805,46975,2,0,0
50,33453,1160,4,1,0
45,42703,26832,2,0,0
18,79021,32210,1,0,0
25,94176,23290,2,1,0
54,114799,30441,2,1,0
49,118385,25886,1,1,0
65,101614,33394,6,1,1
60,108919,9418,2,0,0
54,101072,8081,4,1,0
21,27410,38180,3,1,0
47,101462,11114,4,1,0
23,68268,19722,1,1,0
63,54248,22972,4,0,0
36,51159,18985,1,0,0
49,62039,6888,1,0,0
26,67800,4718,0,0,0
29,60761,33147,1,0,0
28,114626,44382,3,0,0
63,106103,19309,0,1,0
33,63663,20299,3,0,0
18,100903,42211,0,1,0
62,60412,23036,2,0,0
38,55367,20885,3,0,0
47,25813,30346,5,1,0
30,79894,48971,2,0,0
51,71444,27691,1,0,0
21,54269,41042,5,1,0
45,81748,49527,1,0,0
55,61190,18986,5,0,0
48,60318,28846,3,0,0
44,57018,48872,0,1,0
22,59759,42401,0,1,0
42,36498,9192,2,0,0
20,45989,40269,3,1,0
50,45568,39487,2,1,0
21,86577,10412,0,1,0
42,50099,16963,1,0,0
37,109900,34623,3,1,0
51,60639,2017,2,0,0
43,43482,6279,5,1,0
22,89212,11412,4,0,0
52,75261,8712,1,0,0
45,107317,16817,2,1,0
46,50048,29080,2,1,0
26,23065,7624,3,0,0
69,22036,30126,1,0,0
55,55814,17579,2,1,0
67,79694,16131,3,1,0
23,36924,38462,0,0,1
36,80204,47815,2,1,0
61,52844,38419,2,1,0
28,101943,24375,2,1,0
19,41518,27093,1,0,0
64,37059,46494,1,0,0
61,43052,33525,4,0,0
61,89803,30030,1,0,0
26,91524,45067,2,1,0
38,113510,6207,0,1,0
41,109572,11897,1,0,0
51,28680,27639,1,0,0
39,87021,3792,1,0,0
20,100249,1420,0,1,0
29,40043,30224,1,0,0
45,22419,20198,2,1,0
47,76892,36608,0,0,1
43,37140,47205,1,1,0
65,63484,18415,2,1,0
38,83869,41407,2,1,0
45,65210,18875,1,0,0
43,77600,5975,4,0,0
50,98497,27461,2,0,0
38,26487,22331,4,0,0
52,80692,17893,1,0,1
69,82112,19243,2,1,0
51,51110,16535,4,1,0
58,36360,6061,2,0,0
68,69410,2858,5,0,0
64,110418,26489,2,1,0
35,103038,14678,1,1,0
28,93167,35833,1,0,0
40,23017,48159,1,0,0
65,106261,20350,2,0,0
39,80124,14346,1,0,0
34,110298,49005,2,1,0
22,70949,7773,4,0,0
61,78268,30465,2,1,0
28,86320,10788,5,0,0
47,113556,33343,3,1,0
32,101301,47862,4,0,0
44,51127,38210,1,0,1
52,23196,10247,1,1,0
50,95088,46963,2,1,0
37,61300,42983,1,1,0
33,69714,36972,3,1,0
51,51921,17959,2,0,0
19,24746,24807,0,1,0
52,88535,35133,0,0,0
57,85350,25218,0,0,1
45,70345,22734,2,0,0
64,69220,23828,2,0,0
56,101131,18400,1,0,0
23,42063,21002,3,0,0
26,91736,33793,1,1,0
37,108913,37492,2,0,0
18,98946,33217,1,0,0
25,65971,37226,2,1,1
40,23598,28932,2,0,0
20,30564,44327,1,1,0
21,116434,31875,2,0,0
42,69725,26046,0,0,0
64,106134,24664,3,1,0
55,79940,25453,1,1,1
32,82085,5746,3,0,0
38,37862,24973,4,1,1
52,30265,14217,1,0,0
63,29705,24362,5,1,0
69,75279,42835,0,1,0
31,82471,10133,3,0,0
53,111080,36809,3,1,0
29,99834,41533,2,0,0
34,82979,6404,1,0,0
56,75828,34339,0,1,0
26,118206,29725,5,1,0
52,66104,9796,0,0,0
30,60934,46380,0,1,0
32,26050,49073,1,0,0
35,63952,22364,2,1,0
68,106570,42341,1,1,0
50,28484,2236,5,1,0
23,82648,3380,1,1,0
44,79945,40945,2,1,0
40,73678,15538,3,0,1
44,51323,12971,1,0,1
51,106332,44065,1,1,1
63,114605,35285,1,0,0
55,107363,18917,2,0,0
31,55361,39655,1,0,0
53,30315,12486,2,0,0
25,67968,38410,2,0,0
52,46519,26446,4,1,0
36,29107,22703,1,1,0
47,75781,45191,3,1,0
31,23869,12399,3,0,0
37,100983,39829,3,0,0
66,47370,13685,3,1,0
42,82695,23241,0,1,0
57,80422,5487,0,0,0
41,27971,13018,2,0,0
31,116805,31825,2,0,0
43,45651,8750,0,0,0
55,76974,18684,1,0,0
40,43446,44118,0,0,0
39,58108,15410,1,1,0
65,95179,16105,1,1,0
36,23823,19913,0,1,0
63,33454,37028,1,1,0
68,23932,48342,2,0,0
20,30220,47480,5,0,0
59,94090,18711,0,1,0
36,87965,25967,0,0,0
26,48208,37023,3,1,0
45,92980,37005,6,1,0
37,30510,27622,2,1,0
62,64045,46201,1,1,0
24,30537,10497,1,1,0
31,92683,17350,1,0,0
26,89134,49709,2,0,0
36,92254,23696,2,1,0
64,33782,28470,1,1,0
69,85587,31889,0,0,0
31,102238,11224,2,1,0
55,95720,42724,5,0,0
53,98004,6465,4,0,1
57,42072,17882,1,1,0
34,101015,33203,3,0,0
47,114003,28944,2,1,1
26,108938,30837,2,0,0
50,92746,3944,3,0,0
69,65702,25336,1,1,1
42,26057,39624,6,0,0
31,50916,45764,5,1,0
28,47268,32796,2,1,0
52,63978,29789,3,1,0
58,43259,46420,2,1,0
31,73583,25222,0,1,0
47,99400,39845,0,0,0
58,54293,1135,1,0,0
21,27043,16773,3,0,0
21,70430,43060,2,1,0
45,58893,27447,2,0,0
25,60642,5033,4,0,0
19,98065,21497,0,1,0
58,50868,15178,2,1,0
63,46309,7546,0,1,0
39,43284,9396,7,1,0
58,89000,21978,1,0,1
33,104179,44331,1,0,0
46,82107,13882,4,0,0
66,85049,17945,3,0,0
65,49265,22784,2,0,0
47,101490,4314,1,1,1
29,43880,19595,1,0,0
52,104579,19755,2,1,0
28,20255,33311,1,0,0
63,21502,46695,3,1,0
67,90192,31598,2,0,0
38,85424,36449,0,0,0
38,95838,36574,2,1,0
22,90966,45729,2,1,0
65,61366,19639,3,1,0
37,47425,46370,1,1,1
54,72328,32023,5,0,0
20,87396,10092,2,0,0
61,91694,7382,1,1,0
50,25806,43710,2,0,1
26,106274,4159,2,1,0
26,37106,6656,2,0,1
21,76731,2452,1,1,0
52,95010,43203,1,1,0
34,102533,19706,2,0,0
51,52599,10862,3,0,0
41,91326,11219,4,0,0
49,95706,24481,1,1,0
18,29004,35536,1,0,0
25,71364,7096,2,0,0
62,45792,38953,0,1,0
40,115752,12855,3,0,0
64,84912,44262,4,1,0
57,74645,15460,2,0,0
29,27232,34937,2,1,1
29,98210,22094,4,1,0
63,74766,40358,0,0,0
64,101588,28924,2,0,0
32,68542,18789,1,0,0
58,25913,1123,1,1,0
36,113449,49394,0,0,0
43,30567,6909,2,1,0
69,58379,32854,4,0,0
46,94968,4896,2,1,0
39,20319,41834,2,0,0
57,110005,43141,0,0,0
38,112026,18111,3,0,0
68,106120,8039,1,1,0
55,24791,45844,3,1,0
37,117272,25099,6,1,0
46,20329,4670,4,1,0
68,94387,44335,0,0,0
21,81032,16029,1,1,0
24,64078,32811,1,0,0
45,108662,16793,2,0,0
45,41300,42318,3,1,0
21,95700,49106,0,0,0
39,70945,21126,5,0,0
29,75609,20228,0,0,0
62,80562,19595,6,0,0
20,110045,1972,0,0,0
39,81901,1360,2,1,0
61,25703,3632,4,1,0
19,112645,36958,3,1,0
41,83115,38716,1,0,0
51,108090,16346,3,0,0
44,47676,49322,3,1,0
58,81710,19008,2,0,0
18,80077,13120,3,1,0
25,109340,31283,1,0,0
40,65440,8818,1,0,0
55,56923,6119,2,1,0
23,49802,31579,0,0,0
39,110331,46721,3,0,0
42,82904,48668,1,1,1
35,80162,30837,4,1,0
34,85169,1975,2,1,0
29,88147,17265,4,1,0
23,42075,5318,1,1,1
43,102015,36081,0,1,0
44,94716,42515,1,0,0
25,29304,44069,3,0,0
36,79622,48816,2,1,0
59,74215,14134,3,0,0
18,100146,40432,2,0,0
46,93973,47150,0,1,0
62,32521,11841,2,0,0
66,44028,27135,1,0,0
52,59328,13427,1,0,0
57,47301,41251,2,1,0
31,58015,35131,2,0,1
52,107276,37727,0,1,0
65,56845,26165,3,1,0
62,106818,2749,1,0,1
37,96394,34308,2,0,1
66,64159,8634,2,1,0
30,63714,11614,2,1,0
55,100722,25866,1,1,1
66,119721,11282,2,0,0
63,116730,21319,4,1,0
66,45230,37726,2,1,1
25,112554,16412,5,1,0
60,69262,37627,3,1,0
37,110201,9050,2,1,0
50,61722,25583,2,0,0
43,66359,19041,2,0,0
56,82796,7185,5,0,0
38,60159,21812,2,1,0
66,107052,26832,0,1,0
59,110209,18423,7,0,0
60,25239,48156,4,0,0
58,111951,42644,1,0,1
26,70886,37786,5,1,0
41,47195,30665,0,1,0
54,114859,10989,3,0,0
66,116299,19208,0,0,1
58,54674,24054,4,1,0
34,38105,31477,2,1,0
41,49739,31374,4,1,0
38,51969,42220,0,0,0
68,34497,4571,1,0,0
56,21816,20576,1,1,0
58,112019,10680,1,0,0
56,79254,26706,2,0,0
30,107695,15318,4,1,0
28,89385,21659,4,1,1
63,107148,6029,0,0,1
36,53826,49436,2,1,1
28,83365,3774,3,0,0
30,104242,17972,1,0,0
63,70100,15048,0,1,0
62,110099,34372,0,0,0
18,24359,44188,0,0,0
57,116205,42133,2,1,0
61,32809,15689,1,1,0
36,84450,17737,1,1,1
29,58428,17014,1,1,0
25,114990,22818,1,0,0
25,92790,34201,4,0,0
62,110321,12144,1,0,0
29,22093,32001,1,0,0
65,64498,1867,1,0,0
50,60985,28182,1,1,0
62,52009,15340,3,1,0
43,102094,12837,2,1,1
56,37718,48059,2,0,0
45,36705,9787,3,1,0
22,107618,1393,2,0,1
25,82598,13056,1,1,0
42,97878,44160,3,1,0
44,32239,45957,0,1,0
63,66622,29429,4,1,0
40,66665,46909,3,1,0
47,52274,32899,3,0,0
62,31419,33221,1,0,0
64,35003,21754,2,0,0
40,50866,45389,4,0,0
66,41988,21905,3,0,0
64,75894,25083,1,0,0
37,110444,42098,0,1,0
35,25674,30621,1,1,0
35,90538,21577,0,1,0
19,113103,37728,5,0,0
21,86446,1663,2,0,0
47,49072,48301,2,0,0
50,53717,20216,2,1,0
53,107345,48259,0,1,0
35,46651,10265,1,1,0
54,64291,5574,0,1,0
36,83350,23755,2,1,0
64,102020,32241,5,1,0
45,24646,23676,1,0,0
57,59713,22561,1,0,0
37,87936,25737,3,1,1
66,64331,24390,1,1,0
50,42185,27076,1,0,0
29,104263,6546,1,1,1
68,118656,22280,2,0,0
32,72107,33953,3,1,0
58,86554,22037,2,1,0
56,37563,41576,2,1,0
19,90729,29564,3,1,0
46,35701,34597,2,0,0
58,89072,20903,2,0,0
27,68217,31806,4,1,1
19,64610,47328,1,0,0
68,104422,25392,3,1,0
28,70131,29087,4,0,0
30,49410,45288,2,0,0
27,119280,45308,3,1,1
31,78715,23293,2,0,0
35,58665,11677,2,1,0
68,35957,13803,3,0,0
26,68127,47656,3,1,0
56,83589,47002,4,0,0
45,66008,2225,2,1,0
20,81920,6774,1,0,0
37,52875,14043,3,1,0
23,21626,17163,1,1,0
44,110815,3844,1,0,0
19,83822,8347,1,0,0
46,91765,21804,3,0,0
55,92413,37764,2,1,0
20,53642,28246,1,1,0
33,58311,43458,0,0,0
47,52356,2688,0,0,0
57,23809,48055,2,0,0
19,63371,18251,1,1,0
34,54875,13504,2,0,0
58,29465,40720,2,1,0
29,86095,28584,1,1,0
52,93844,45484,5,1,0
60,85250,49531,0,1,0
18,106889,39852,4,1,0
62,35250,14219,3,1,0
32,66023,43972,3,1,0
43,66624,25815,0,1,0
54,36427,49865,5,1,0
38,53276,25623,2,0,0
66,91643,37817,0,0,0
48,99012,4457,1,1,0
42,23439,28855,4,0,0
40,105848,37258,2,0,0
41,107331,16470,5,0,0
55,98672,49957,5,1,0
45,99703,46930,2,1,0
38,37300,19281,2,0,0
60,80289,12728,2,1,0
35,37182,46680,3,1,0
53,90507,39723,2,1,0
52,70912,11162,0,1,0
62,46909,30272,1,0,0
26,39659,36488,2,0,0
55,51403,44341,2,0,0
47,53586,12338,1,0,0
61,30360,23296,5,1,0
51,41424,12675,0,1,0
49,118035,25070,2,1,0
20,68791,21080,1,1,1
20,23065,48139,2,1,0
45,88795,14936,1,1,0
61,32300,11019,3,1,0
32,53370,42182,3,1,0
58,89831,2746,0,1,0
40,47209,23768,1,1,0
57,40927,9325,1,0,0
28,54579,45763,2,0,0
65,29032,5486,7,1,0
49,113254,17485,2,1,0
53,98413,15328,3,1,0
50,60731,20112,3,0,0
41,112202,45001,1,1,0
56,73767,33280,0,0,0
51,92302,27576,1,1,0
45,69954,43528,1,0,0
54,108365,16702,1,1,0
24,105757,22320,1,0,0
21,45102,19437,5,1,0
54,54433,1193,5,0,0
18,35932,26317,2,1,0
18,45714,29482,3,1,0
64,77803,20343,3,1,0
37,59743,30144,2,0,0
36,22552,12612,0,0,0
46,76627,20307,2,0,0
27,65987,20623,2,0,0
35,99810,21249,2,1,0
45,65380,9229,2,1,0
52,49250,27274,3,1,0
60,88344,38334,2,0,0
64,84686,7595,3,1,0
48,65028,29602,1,0,0
44,35295,39377,2,0,1
28,75248,38876,5,0,0
66,100205,35551,0,1,0
66,30523,43926,1,0,0
55,65530,25678,3,0,0
22,33769,23214,1,0,0
25,83042,39599,2,0,0
51,64645,33809,3,0,0
65,110743,44954,1,1,0
69,82142,28794,2,0,0
29,45557,23593,5,0,0
55,99782,29864,3,0,1
18,98382,45329,1,0,0
48,57085,43636,3,1,0
21,70708,4689,4,0,0
66,71357,41363,3,1,0
62,33470,15687,2,0,0
67,98712,21381,4,0,0
22,99082,34093,3,0,0
47,26805,24589,0,1,1
41,102324,2120,2,1,0
20,114884,17491,1,0,0
28,82028,44638,3,1,0
62,70772,40062,1,1,0
21,72104,6193,1,1,0
43,93616,24608,1,0,0
44,109300,16213,0,1,0
63,26630,49379,0,1,1
60,118869,15230,2,1,0
44,35701,19423,3,1,1
59,34859,18187,1,1,0
68,41183,11040,3,1,0
67,60438,1766,3,0,0
23,117285,30949,1,0,0
32,117423,47464,3,1,0
47,62244,4527,1,1,0
59,94312,12021,2,0,0
54,35021,18872,3,1,0
54,89863,37897,1,0,1
59,75565,12758,6,1,0
54,68043,19757,5,0,0
52,93150,26412,2,0,0
40,84361,15312,1,1,0
23,21245,23119,1,1,0
21,61011,12804,1,1,0
35,30355,47545,0,0,0
26,118841,11983,2,0,0
66,68692,30999,1,0,0
46,69004,31557,1,0,0
30,49714,40758,3,0,0
64,37198,29788,1,1,0
69,86951,32950,4,0,0
34,21652,4983,2,0,1
62,63625,4768,1,1,0
49,105982,2504,0,1,0
65,38740,3450,2,0,0
39,23810,12236,0,0,0
21,36569,9002,2,1,0
22,119855,10891,1,1,0
54,99120,39787,0,0,0
58,46783,14898,1,0,0
66,119065,11472,1,1,0
30,98047,16264,2,1,0
51,29471,18691,2,1,0
62,26163,44487,0,0,0
39,83087,33632,1,0,0
40,82071,34743,4,0,0
68,36065,44016,1,1,0
20,103456,14002,0,0,0
59,68348,47981,2,0,0
51,39154,44386,3,1,0
49,40229,29250,5,0,0
62,72587,44388,3,0,0
68,69713,22323,2,1,0
66,46997,4733,4,1,0
38,41101,42319,0,1,0
63,60391,3223,0,0,0
61,95863,17868,0,0,0
38,92723,35196,1,0,0
61,115221,3080,0,0,0
28,79405,14776,4,1,0
56,54948,1695,2,0,0
21,73031,33969,4,1,1
68,57921,13049,4,0,0
18,92571,16628,0,1,0
45,97007,9265,1,1,0
41,48460,25671,1,0,0
52,41071,13460,3,0,0
30,86118,4477,1,1,0
64,68282,3202,3,1,0
51,111725,49310,2,0,0
28,78445,24874,2,1,0
53,101067,48392,1,0,0
68,102208,42217,0,0,0
34,74816,12850,1,0,0
52,105779,40085,1,0,0
35,23060,21809,1,1,1
57,33731,6350,7,1,1
39,97830,3806,2,1,0
41,40719,8163,3,1,0
36,67042,29832,4,1,0
54,69116,1185,2,1,0
56,46325,41838,1,0,0
38,42597,25718,0,0,0
25,87439,12545,2,1,0
45,34551,26215,2,0,0
22,113287,29325,2,0,0
34,44278,19458,6,1,1
54,111189,17006,1,0,0
53,35141,29544,4,0,0
36,87913,33969,2,0,0
44,53615,12284,0,0,1
51,82751,39478,4,0,0
28,47452,28655,2,0,0
62,42725,30143,2,1,0
64,70391,16698,3,0,0
29,95060,35870,1,1,0
38,31698,10102,0,0,0
28,106711,2571,0,0,0
56,97850,38893,4,1,1
45,22365,40465,3,0,0
22,117553,22553,1,1,0
34,117662,19543,0,0,0
37,63372,29901,0,1,1
58,64134,15034,1,1,0
63,57823,28120,0,0,0
29,91158,2329,2,0,0
23,116076,42420,1,1,0
34,21949,26382,3,1,0
68,69396,4699,3,0,0
36,51912,39795,0,0,0
43,76947,11667,3,0,0
65,117697,38591,2,1,0
61,64387,43115,2,0,0
61,83965,24459,2,1,0
69,36508,7959,5,1,0
49,65592,30581,4,0,0
23,21919,47384,2,1,0
53,62595,7210,5,1,0
55,29617,13517,1,1,0
28,95268,13620,1,0,0
50,53298,37744,2,1,0
41,26929,23804,2,0,0
40,34456,31568,0,0,0
32,106676,18991,2,1,0
44,103721,9912,1,0,0
28,57924,33527,2,0,0
68,44240,31863,0,0,0
67,107381,45827,3,0,0
34,29228,34458,3,0,0
68,41686,21407,2,1,0
31,31920,13344,0,0,0
44,27432,37205,1,0,0
35,83575,3355,3,0,0
45,91725,31893,1,1,0
68,113575,1749,4,0,0
64,53910,20435,1,0,0
64,50226,46733,1,1,0
21,93150,46615,2,0,0
24,79099,39526,2,1,0
62,106760,19088,2,0,0
52,38013,45405,3,0,1
65,41446,39842,3,0,0
26,90375,47146,2,1,0
25,82509,25403,2,1,0
69,115739,48297,1,1,0
62,20557,39042,1,0,1
34,50666,47775,1,1,0
34,57389,40177,0,1,0
66,67700,40056,2,1,0
50,119143,23713,3,0,0
49,44578,1885,3,1,0
25,94779,34632,4,1,0
36,29596,40685,4,1,0
55,77500,12686,1,1,0
20,92534,4054,6,0,1
22,30129,9977,3,1,0
30,83394,26032,1,1,0
64,86046,49967,2,0,0
63,31596,9536,4,1,0
48,85355,16070,2,1,0
33,32974,17937,2,0,0
67,86673,22500,1,0,0
49,113433,41451,0,1,0
39,90202,11011,1,0,0
46,94442,49039,1,1,0
39,41818,9896,5,0,0
60,63246,30799,1,1,0
20,75598,15582,2,0,0
27,22654,40958,1,0,1
59,53758,42912,4,0,0
38,44204,1814,2,1,0
33,54928,10740,1,0,0
29,73609,25719,1,1,0
19,50552,36545,1,1,0
58,30336,21150,4,0,0
41,67037,5958,3,1,0
52,36206,4825,0,1,0
47,54831,15800,0,1,0
47,63563,10999,0,1,0
64,38361,21854,1,1,0
52,61335,46732,1,1,0
36,94469,28315,3,0,0
67,45816,40540,3,1,0
25,35619,10481,2,1,1
43,112479,49505,4,0,0
66,46819,18246,1,0,0
57,31741,23601,2,0,1
24,28798,11677,0,1,0
47,45143,30552,1,0,0
24,69695,23322,1,1,0
20,52747,3355,2,0,0
18,119187,10157,2,1,0
53,41182,36163,3,1,0
42,29415,26914,2,0,0
54,31085,34292,1,1,0
18,35008,1561,2,0,0
32,107638,9167,2,1,0
54,38452,17184,2,0,0
30,84075,25497,2,1,0
57,28120,24800,1,0,1
25,84385,38432,0,0,0
22,93356,2205,0,0,0
26,38170,13039,2,1,0
18,36259,46161,3,1,0
53,42099,36006,2,0,0
52,29649,18544,2,1,0
19,115791,13987,5,1,0
57,79258,6239,2,0,0
40,61037,45785,2,0,0
26,31805,24358,2,0,0
51,63147,18138,3,1,0
63,94280,23984,2,1,0
31,66053,29428,2,0,0
21,117841,10096,4,0,1
47,111393,48582,2,1,0
48,96215,25536,1,0,0
55,115365,47059,3,1,0
28,30985,3621,1,0,0
52,113823,36958,2,0,0
25,32391,4948,1,0,1
20,24861,2287,2,0,0
31,83582,24902,1,0,0
30,71928,48358,3,1,0
62,54364,22164,2,0,0
49,102399,16668,2,0,0
51,117035,2772,2,1,0
62,113330,33238,1,0,0
36,62923,39968,3,0,0
55,27919,16762,2,0,0
33,75896,36906,2,0,0
19,105818,8213,2,0,0
57,67396,15941,0,1,0
34,54840,31345,2,1,0
51,62255,36184,3,0,0
59,91160,16964,2,1,1
33,119242,27855,4,0,0
55,28176,18968,2,1,0
19,53529,2046,2,0,0
19,76406,15909,4,0,1
43,32941,14578,1,0,0
30,21669,24368,2,1,0
64,105782,29599,1,1,0
48,64859,6719,2,1,0
51,75786,16960,3,1,0
56,71083,24606,2,1,0
20,60076,49366,2,1,0
25,40323,16624,2,0,0
40,119430,40179,2,0,0
31,26021,41842,2,1,0
44,59807,11352,0,0,0
46,70355,31885,4,0,0
56,64732,16003,0,0,0
56,28711,10223,2,1,0
18,83079,32433,1,1,1
34,27904,13718,0,1,0
58,84033,2315,1,0,0
47,106478,22553,3,1,0
30,109787,25682,1,0,0
38,75096,20464,1,0,0
36,110594,42704,4,0,0
36,23093,32419,1,0,0
42,44918,14767,3,0,0
39,92743,7466,3,0,1
48,82636,32028,3,1,0
34,78806,48953,3,0,0
40,29394,38858,1,0,0
49,112510,5240,1,0,0
27,113708,32459,0,0,0
27,117819,26396,1,1,0
53,33280,17795,1,0,0
25,56303,25689,1,1,0
69,47453,15910,4,0,0
37,80695,3446,0,1,0
49,88449,4346,2,1,0
67,45765,46179,6,1,0
31,22340,41517,3,0,0
67,111715,5142,0,1,0
45,113409,17070,2,0,0
63,58057,47955,2,1,0
69,20597,8087,2,1,0
41,77988,24752,3,0,0
32,114655,16635,0,1,0
39,35025,23218,5,0,0
47,27145,32873,5,0,0
21,75797,49575,0,0,0
30,61723,43965,2,1,0
40,93230,46039,1,1,0
25,24830,15724,5,1,0
35,43930,32351,5,1,0
29,43752,32433,3,1,0
48,96025,10261,4,0,0
31,118228,14479,1,1,0
51,101304,16804,0,0,0
35,82040,28245,3,1,0
51,87696,46101,4,1,0
28,84648,13827,1,0,0
58,75030,43368,2,0,0
29,76815,45700,3,0,0
66,105669,13040,0,1,0
32,55690,20477,1,1,0
48,108406,17127,1,0,0
66,110032,22182,1,0,0
46,77923,27049,3,1,0
43,56572,25527,4,0,0
35,74030,13473,2,0,0
49,87904,17709,1,0,0
39,49203,34974,4,1,0
55,97088,43464,5,1,0
34,25608,14714,2,1,0
40,65667,35208,1,0,0
41,75547,32945,2,0,0
67,42485,22568,1,1,0
25,29862,10147,1,1,0
58,95948,17267,0,0,1
23,106890,42514,2,1,0
22,91880,32452,2,0,0
61,77560,6136,1,1,0
46,103529,33579,2,1,0
45,114218,32516,2,1,0
28,48415,12446,4,1,0
18,84523,46099,2,1,0
60,39323,25524,6,1,0
36,73214,14188,2,0,0
26,37997,39587,0,0,0
44,77003,41837,1,0,0
51,23679,46537,3,1,0
61,115025,6560,0,1,0
21,60308,46621,0,1,0
53,95024,44227,2,0,0
35,59842,37397,1,1,0
32,85408,12657,2,0,0
68,89532,39082,3,1,1
30,73938,19840,2,0,0
36,25695,42430,0,0,0
66,115740,41397,2,0,0
23,78499,12324,2,1,0
65,43382,26247,1,0,0
29,34235,18558,0,1,0
68,82223,20943,1,0,0
54,22366,40460,1,0,0
34,47467,42986,0,1,0
40,79316,45514,1,0,0
43,26764,16372,4,0,1
46,110896,13631,4,1,0
50,81836,2472,2,0,0
44,51923,27955,5,0,0
42,115711,48367,1,0,0
27,36292,31802,3,0,0
64,21614,5872,3,0,0
40,40939,28547,3,0,0
38,38800,44341,1,1,0
38,76440,14691,0,0,0
60,43246,45250,3,0,0
30,72805,5753,2,1,0
54,69648,2833,2,0,0
50,76851,39696,2,1,0
41,51688,9645,3,0,0
61,113498,40584,0,0,0
28,49764,31441,2,0,0
34,52470,41024,2,1,1
21,58501,44317,3,1,0
64,77207,16062,2,0,0
42,82157,10635,3,0,0
47,23216,21064,0,0,0
26,42072,10940,2,1,0
38,113778,36169,3,1,0
37,57132,14111,3,0,0
36,37861,45131,1,1,0
36,84186,46200,2,1,0
29,24960,30739,1,1,1
54,38781,43746,2,1,0
59,51126,18793,2,0,0
34,42578,19146,1,1,0
54,37883,34677,0,0,1
65,49782,1760,1,0,1
56,76387,24022,3,1,0
45,36979,6612,2,1,0
58,53746,37008,3,1,0
52,86266,28265,0,1,0
64,20056,1530,3,1,0
65,51457,10551,2,0,1
35,22243,29394,2,0,0
31,75031,43987,0,0,0
52,21701,49984,0,0,0
61,76381,3560,1,1,1
58,70438,19561,2,1,0
24,93839,6103,3,1,0
58,100636,25090,2,1,0
30,86483,18921,0,0,0
35,40505,43233,2,0,0
54,26553,3781,1,1,0
30,53525,18330,3,0,0
53,100402,6257,1,0,0
48,116008,35956,4,1,0
19,64348,39831,3,1,0
33,91187,16615,2,0,0
26,27273,1881,1,1,0
26,84236,2847,0,1,1
55,95569,40367,6,1,0
28,23535,23110,5,0,0
39,38677,38336,1,1,0
50,103024,17314,2,0,1
53,20908,31118,3,1,0
62,90153,40931,3,1,0
40,115967,44924,8,1,0
62,108989,23966,2,0,0
62,55079,45023,3,0,0
51,101556,12320,2,1,0
26,69323,3216,1,1,0
41,65320,26564,2,0,0
25,112098,39469,1,1,1
24,109909,25401,0,0,0
53,66105,12780,2,1,0
35,50164,11694,4,0,0
20,21885,5809,1,1,1
45,77819,17562,1,0,0
23,21049,48160,1,1,0
61,73281,33441,6,1,0
61,63271,41539,1,1,0
38,86697,2929,1,1,0
45,86351,30617,1,1,0
57,56534,48074,3,1,0
18,113034,15244,3,0,0
53,78097,33879,5,1,0
38,73813,45179,2,1,0
60,45037,12116,1,1,0
52,56007,23418,2,1,0
30,99478,16707,5,0,0
66,47278,18765,5,0,0
27,28272,36895,3,1,0
61,77183,14100,2,1,0
64,119173,24867,6,1,0
27,58294,44971,3,1,0
63,93277,2208,1,1,0
30,82509,45085,3,1,0
54,24694,1036,1,0,0
55,115842,19212,3,0,0
41,78150,12252,1,0,0
19,87470,20725,4,0,0
39,41556,8006,1,1,0
34,84471,48835,0,1,1
53,69855,25059,3,0,0
31,69086,6347,1,0,0
27,38907,33171,0,1,0
52,91695,29517,3,0,0
42,68487,25274,1,0,0
20,49158,34577,1,1,1
64,40293,28648,2,0,0
55,65761,5118,2,1,0
34,119468,18910,3,0,0
29,53387,14083,1,1,1
69,60750,14187,1,1,1
41,88602,1424,3,1,0
46,41256,27641,3,0,0
60,25594,35750,1,0,0
42,22460,16918,2,0,0
53,92356,24154,2,0,0
43,74698,49166,0,1,0
